marka,motor_kodu,uretim_yillari,hacim_cc,guc_hp,tork_nm,yakit_tipi,silindir_konf,silindir_sayisi,blok_malzemesi,turbo,kompresyon_orani,tavsiye_edilen_yag,yag_kapasitesi_l,motor_omru_km,agirlik_kg,euro_standardi
Rover,25K4N,1996-2006,2497.0,170.0,232.5,Benzin,V,6.0,Alüminyum,Hayır (Atmosferik),10.5,5w-30,5.2,250000.0,179.5,euro 2/3
Rover,20T2R,1995-2000,1994.0,86.0,170.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,19.5,5w-40,4.0,270000.0,157.4,euro 2
Rover,20T2N,1994-2005,1994.0,105.5,235.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,19.5,5w-40,4.9,250000.0,159.7,euro 2
Saab,B204E,1994-2000,1985.0,152.0,219.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.2,5w-30,4.0,300000.0,,euro 2/3
Saab,B204i,1994-2000,1985.0,130.0,177.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-40,4.0,350000.0,,euro 2/3
Saab,B204L,1993-1999,1985.0,185.0,263.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.2,5w-30,4.0,290000.0,,euro 2/3
Saab,B205E,1998-2009,1985.0,150.0,240.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,8.8,0w-30,4.0,250000.0,,euro 3/4
Saab,B234E,1994-1998,2290.0,170.0,260.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.25,5w-30,4.0,320000.0,,euro 2
Saab,B234i,1990-1999,2290.0,150.0,210.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-40,4.0,360000.0,,euro 2/3
Saab,B234R,1993-1997,2290.0,212.5,318.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.25,5w-30,4.0,300000.0,,euro 2
Saab,B235E,1998-2009,2290.0,177.5,280.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.3,0w-30,4.0,230000.0,,euro 3/4
Saab,B235R,1999-2009,2290.0,245.0,360.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.3,0w-30,4.0,200000.0,,euro 3/4
Saab,B207E,2002-2012,1998.0,150.0,240.0,Benzin,Sıra (Inline),4.0,Alüminyum,Bilinmiyor,9.5,5w-30,5.7,300000.0,,euro 4/5
Saab,B207L,2002-2012,1998.0,175.0,265.0,Benzin,Sıra (Inline),4.0,Alüminyum,Bilinmiyor,9.5,5w-30,5.7,290000.0,,euro 4/5
Saab,B207R,2002-2012,1998.0,210.0,300.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.5,5w-30,5.7,270000.0,,euro 4/5
Saab,B258i,1993-1998,2498.0,170.0,227.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),10.8,5w-30,4.5,280000.0,,euro 2
Opel,X25XE,1994-2000,2498.0,170.0,230.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),10.8,5w-30,5.75,400000.0,190.0,euro 2
Saab,B284L,2005-2008,2792.0,252.5,350.0,Benzin,V,6.0,Alüminyum,Evet,9.5,5w-30,7.0,300000.0,215.0,euro 4
Opel,Z28NET,2005-2008,2792.0,250.0,350.0,Benzin,V,6.0,Alüminyum,Evet,9.5,5w-30,6.0,300000.0,215.0,euro 4
Saab,B308E,1998-2003,2962.0,200.0,310.0,Benzin,V,6.0,Dökme Demir,Evet,9.5,5w-30,4.5,300000.0,195.0,euro 2
Opel,X30XE,1994-2001,2962.0,205.0,265.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),10.8,5w-30,5.8,380000.0,190.0,euro 2
Saab,B308i,1994-1997,2962.0,211.0,270.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),10.8,5w-30,4.5,300000.0,190.0,euro 2
Saab,D207E,2004-2010,1910.0,120.0,280.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.0,5w-40,4.6,350000.0,180.0,euro 4
Opel,Z19DT,2004-2010,1910.0,120.0,280.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.0,5w-40,4.6,340000.0,180.0,euro 4
Saab,D207L,2004-2010,1910.0,150.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.5,5w-40,4.6,300000.0,185.0,euro 4
Opel,Z19DTH,2004-2010,1910.0,150.0,320.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.5,5w-40,4.5,300000.0,185.0,euro 4
Saab,D207R,2007-2011,1910.0,170.0,380.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-40,4.6,250000.0,,euro 4
Saab,D223L,1998-2005,2171.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,18.5,5w-40,5.5,320000.0,195.0,
Opel,X22DTH,1998-2000,2171.0,115.0,260.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,6.1,300000.0,195.0,euro 2
Opel,Y22DTH,2000-2004,2171.0,117.5,270.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,18.5,5w-40,6.1,320000.0,195.0,euro 3
Volkswagen,EA111 CFNA/CFNB,2010,1598.0,,,,,,,Bilinmiyor,10.5,0w-40 / 5w-30 / 5w-40,3.6,,,euro 5
Volkswagen,EA113 1.8T,1994,1781.0,195.0,,Benzin,,,,Bilinmiyor,9.0,5w-30 / 0w-40 / 5w-40,3.5,,,up to euro 5
Volkswagen,EA827/EA113 1.8,1983-2002,1781.0,103.5,,,,,,Bilinmiyor,8.5,5w-30 / 0w-40 / 5w-40,4.0,,110.0,—
Volkswagen,EA111 1.2 TSI / TFSI,2009,1197.0,95.5,,,,,,Bilinmiyor,10.0,5w-30 / 5w-40,3.8,,,euro 5
Volkswagen,EA113 2.0 TFSI,2004,1984.0,220.5,,,,,,Bilinmiyor,10.5,5w-30 / 5w-40,4.6,,,euro 5
Volkswagen,EA111 1.4 TSI TFSI,2005,1390.0,151.0,,,,,,Bilinmiyor,10.0,5w-30 / 5w-40,3.8,,,euro 5
Volkswagen,EA211 1.2 TSI TFSI,2012,1197.0,,,,,,,Bilinmiyor,10.5,5w-30 / 5w-40,3.8,,,
Volkswagen,EA211 1.4 TSI TFSI,2012,1395.0,136.0,,,,,,Bilinmiyor,10.0,5w-30 / 5w-40,3.8,,,euro 5-6
Volkswagen,EA827 1.6,1985,1595.0,90.0,,Benzin,,,,Bilinmiyor,9.0,5w-30 / 0w-40 / 5w-40,4.5,,,euro 5
SsangYong,G16DF,since 2015,1597.0,128.0,160.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,5w-30,4.0,250000.0,,euro 5
SsangYong,G20D,1993-1998,1998.0,133.0,180.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.4,5w-40,7.5,350000.0,,euro 2
SsangYong,G20DF,since 2010,1998.0,149.0,197.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.5,5w-30,5.0,250000.0,120.0,euro 4
SsangYong,G23D,1993-2018,2295.0,150.0,212.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.4,5w-40,7.5,350000.0,,euro 2/3/4
SsangYong,G32D,1993-2017,3199.0,220.0,312.5,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-40,7.5,400000.0,,euro 2/3/4
SsangYong,D16DTF,since 2015,1597.0,115.0,300.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.5,5w-30,5.0,250000.0,,euro 6
SsangYong,D20DT,2005-2012,1998.0,141.0,310.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.5,"5w-30, 5w-40",7.5,400000.0,,euro 3/4
SsangYong,D20DTF,since 2010,1998.0,162.5,360.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,6.0,250000.0,170.0,euro 4/5
SsangYong,D20DTR,since 2012,1998.0,152.5,360.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,6.0,270000.0,,euro 5
SsangYong,D22DTF,since 2015,2157.0,178.0,400.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.5,5w-30,6.0,250000.0,175.0,euro 5/6
SsangYong,D22DTR,since 2015,2157.0,179.5,410.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.5,5w-30,6.0,280000.0,,euro 5/6
SsangYong,D23DT,1993-2006,2299.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,22.0,5w-40,8.0,400000.0,,euro 2
SsangYong,D27DT,2003-2017,2696.0,162.5,342.5,Dizel,Sıra (Inline),5.0,Dökme Demir,Evet,18.0,5w-30,8.5,350000.0,,euro 3
SsangYong,D27DTP,2006-2017,2696.0,182.5,402.0,Dizel,Sıra (Inline),5.0,Dökme Demir,Evet,17.5,5w-30,8.5,320000.0,,euro 4
SsangYong,D29DT,1993-2006,2874.0,,,Dizel,Sıra (Inline),5.0,Dökme Demir,Bilinmiyor,22.0,5w-40,9.0,400000.0,,euro 2/3
Suzuki,F6A,1990-2000,657.0,,,Benzin,Sıra (Inline),3.0,Dökme Demir,Bilinmiyor,,5w-30,3.0,250000.0,,euro 1/2
Suzuki,F10A,1979-2012,970.0,,,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),,5w-30,3.5,280000.0,,
Suzuki,F10D,1999-2010,1061.0,62.5,82.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-30,4.0,320000.0,,euro 2/3
Suzuki,G10A,1983-2007,993.0,,,Benzin,Sıra (Inline),3.0,Alüminyum,Bilinmiyor,,5w-30,3.3,300000.0,65.0,euro 1/2
Suzuki,G13B,1986-1995,1298.0,107.5,110.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.0,5w-30,3.2,280000.0,82.0,euro 2
Suzuki,G13BA,1988-2001,1298.0,70.5,101.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,5w-30,3.3,300000.0,78.0,euro 1/2
Suzuki,G13BB,1995-2005,1298.0,81.0,109.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,5w-30,4.5,300000.0,78.0,euro 2/3
Suzuki,G15A,1991-2002,1493.0,94.0,126.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.0,5w-30,3.3,320000.0,87.0,euro 2/3
Suzuki,G16A,1988-2002,1590.0,,,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),,"5w-30, 5w-40",4.2,300000.0,86.0,
Suzuki,G16B,1990-2005,1590.0,95.0,132.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40",4.2,350000.0,89.0,euro 2/3
Suzuki,H20A,1994-1998,1998.0,140.5,177.5,Benzin,V,6.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40",6.2,350000.0,,euro 2
Toyota,1VZ-FE,1988-1992,1992.0,136.0,173.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),9.6,5w-30,4.1,250000.0,190.0,euro 1/2
Suzuki,H25A,1996-2005,2493.0,151.0,210.5,Benzin,V,6.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40",5.7,400000.0,,euro 3
Suzuki,H27A,2000-2008,2736.0,179.0,240.5,Benzin,V,6.0,Alüminyum,Hayır (Atmosferik),9.5,"5w-30, 5w-40",5.5,400000.0,,euro 3/4
Suzuki,J18A,1996-2002,1839.0,122.5,152.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.8,5w-30,4.7,250000.0,,euro 3
Suzuki,J20A,since 1998,1995.0,136.5,182.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.3,"5w-30, 5w-40",4.7,300000.0,,euro 4/5
Suzuki,J20B,2010-2014,1995.0,151.0,190.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.2,5w-30,4.8,250000.0,,euro 4
Suzuki,J23A,2004-2007,2290.0,156.5,206.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.3,5w-30,4.7,270000.0,,euro 3
Suzuki,J24B,since 2008,2393.0,175.0,227.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.0,"0w-20, 0w-30",4.8,300000.0,,euro 4/5
Suzuki,K6A,1994-2018,658.0,,,Benzin,Sıra (Inline),3.0,Alüminyum,Bilinmiyor,,"5w-30, 5w-40",2.9,250000.0,,euro 4/5
Toyota,5A-FHE,1989-1992,1498.0,105.0,132.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.5,5w-30,3.0,280000.0,127.0,euro 2
Toyota,4A-FHE,1990-1995,1587.0,110.0,142.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.5,5w-30,3.0,320000.0,129.0,euro 2
Toyota,4A-GE,1983-2002,1587.0,,,,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),,"5w-30, 5w-40",3.2,300000.0,135.0,euro 2
Toyota,4A-GZE,1986-1995,1587.0,,,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,,5w-30,3.2,250000.0,140.0,euro 2
Toyota,2AR-FXE,since 2011,2494.0,156.5,209.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),12.5,5w-30,4.4,300000.0,149.0,euro 5
Toyota,2AR-FSE,since 2012,2494.0,178.0,221.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),13.0,5w-30,4.4,300000.0,151.0,euro 5
Toyota,5AR-FE,since 2013,2494.0,179.0,234.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.4,5w-30,4.4,300000.0,141.0,euro 3/4/5
Toyota,1AZ-FSE,2000-2009,1998.0,152.5,195.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,"5w-20, 5w-30",4.2,300000.0,135.0,euro 4
Volkswagen,DKZA,since 2018,1984.0,190.0,320.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,11.6,0w-30,5.7,250000.0,132.0,euro 6
Volkswagen,CYRC,since 2018,1984.0,250.0,370.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Evet,9.6,0w-20,5.7,270000.0,132.0,euro 6
Volkswagen,JK,1980-1989,1588.0,54.0,100.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),23.0,5w-40,4.0,400000.0,,euro 0
Volkswagen,JP,1983-1992,1588.0,54.0,100.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),23.0,5w-40,4.0,380000.0,,euro 0
Volkswagen,JX,1984-1992,1588.0,70.0,138.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,23.0,5w-40,4.0,350000.0,,euro 0
Volkswagen,SB,1989-1993,1588.0,80.0,152.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,23.0,5w-40,4.0,330000.0,,euro 0
Volkswagen,1X,1990-1995,1896.0,60.0,127.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),23.0,5w-30,4.8,550000.0,,euro 1
Volkswagen,1Y,1989-2003,1896.0,66.0,125.5,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),22.5,5w-30,4.3,500000.0,,euro 1/2
Volvo,B4204T9,2014-2018,1969.0,306.0,400.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,10.3,0w-20,5.9,260000.0,,euro 5/6
Volvo,B4204T35,since 2015,1969.0,320.0,400.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,10.3,0w-20,5.9,260000.0,,euro 6
Volvo,B4164S,1995-1999,1587.0,105.0,143.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,5w-40,5.4,300000.0,,euro 2
Volvo,B4164S2,1999-2004,1587.0,109.0,145.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.3,5w-30,5.4,320000.0,,euro 3
Volvo,B4184S,1995-1999,1731.0,115.0,165.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,5w-40,5.4,320000.0,,euro 2
Volvo,B4184S2,1999-2004,1783.0,122.0,170.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.3,5w-30,5.4,300000.0,,euro 3
Volvo,B4194T,1997-2000,1855.0,200.0,300.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,8.5,5w-30,5.5,250000.0,,euro 2
Volvo,B4204T,1997-1999,1948.0,160.0,230.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.0,5w-30,5.5,275000.0,,euro 2
Volvo,B5202S,1995-2000,1984.0,126.0,170.0,Benzin,Sıra (Inline),5.0,Alüminyum,Hayır (Atmosferik),10.0,5w-40,5.3,350000.0,,euro 2
Volvo,B5204T,1993-1996,1984.0,211.0,300.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,8.4,5w-40,5.3,250000.0,,euro 2
Volvo,B5204T8,2012-2015,1984.0,180.0,300.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,10.5,5w-30,5.5,270000.0,,euro 5
Volvo,B5234T,1993-1996,2319.0,225.0,300.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,8.5,5w-40,5.3,240000.0,,euro 2
Volvo,B5244S2,1998-2009,2435.0,140.0,220.0,Benzin,Sıra (Inline),5.0,Alüminyum,Hayır (Atmosferik),10.3,5w-30,5.8,380000.0,,euro 3/4
Volvo,B5244S4,2004-2010,2435.0,170.0,230.0,Benzin,Sıra (Inline),5.0,Alüminyum,Hayır (Atmosferik),10.3,5w-30,5.8,370000.0,,euro 3/4
Volvo,B5244T,1999-2002,2435.0,193.0,270.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,9.0,5w-30,5.5,275000.0,,euro 3
Volvo,B5244T3,2000-2003,2435.0,200.0,285.0,Benzin,Sıra (Inline),5.0,Alüminyum,Evet,9.0,5w-30,5.8,260000.0,,euro 3
Audi,ASB,2003-2010,2967.0,233.0,450.0,Dizel,V,6.0,Dökme Demir,Evet,17.0,5w-30,8.2,330000.0,220.0,euro 4
Audi,CAHA,2008-2013,1968.0,170.0,350.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,16.5,5w-30,4.6,330000.0,165.0,euro 4/5
Volvo,D4204T23,since 2016,1969.0,235.0,480.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,15.8,0w-20,5.6,250000.0,,euro 5/6
Audi,DFBA,since 2018,1968.0,204.0,400.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,15.5,5w-30,6.0,320000.0,,euro 6d
Audi,CDUD,2010-2014,2967.0,245.0,580.0,Dizel,V,6.0,Dökme Demir,Evet,16.8,5w-30,8.0,300000.0,195.0,euro 5
Audi,BPP,2004-2008,2698.0,180.0,380.0,Dizel,V,6.0,Dökme Demir,Evet,17.5,5w-30,8.2,350000.0,220.0,euro 4
BMW,M41D17,1994-2000,1665.0,90.0,190.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,22.0,5w-40,5.0,300000.0,,euro 1/2
BMW,B58B30,since 2015,2998.0,357.0,475.0,Benzin,Sıra (Inline),6.0,Alüminyum,Evet,11.0,,,300000.0,139.0,euro 6
BMW,B48B20 / B48A20,since 2014,1998.0,231.0,350.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.5,"0w-30, 0w-40, 5w-30, 5w-40",5.25,250000.0,,euro 6
BMW,B47 (C20/D20),since 2014,1995.0,173.5,385.0,Dizel,Sıra (Inline),4.0,Alüminyum,Bilinmiyor,16.5,,,350000.0,,euro 5/6
BMW,N57D30,since 2008,2993.0,,,Dizel,Sıra (Inline),6.0,Alüminyum,Bilinmiyor,,5w-30,,300000.0,,euro 5/6
BMW,M21D24,1983-1991,2443.0,,,Dizel,Sıra (Inline),6.0,Dökme Demir,Bilinmiyor,22.0,5w-40,,350000.0,,euro 0
Volvo,D5252T,1995-2001,2460.0,140.0,290.0,Dizel,Sıra (Inline),5.0,Dökme Demir,Evet,20.5,5w-40,6.0,24000000.0,,euro 2/3
BMW,M30B35LE,1978-1982,3453.0,218.0,310.0,Benzin,Sıra (Inline),6.0,Dökme Demir,Hayır (Atmosferik),9.3,5w-30,5.75,3500000.0,,euro 1
BMW,B57D30,since 2015,2993.0,332.5,690.0,Dizel,Sıra (Inline),6.0,Alüminyum,Evet,16.0,,,350000.0,,euro 6
BMW,N20B16,since 2013,1598.0,156.5,235.0,Benzin,Sıra (Inline),4.0,Alüminyum,Evet,9.0,5w-30,5.0,200000.0,,euro 5/6
BMW,N63B40,2012-2015,3982.0,428.5,625.0,Benzin,V,8.0,Alüminyum,Evet,10.0,5w-30,8.5,250000.0,,euro 5
BMW,M70B50,1987-1994,4998.0,,,Benzin,V,12.0,Alüminyum,Hayır (Atmosferik),,5w-40,7.5,340000.0,,euro 2
Nissan,CG10DE,1992-2003,998.0,57.5,79.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),9.5,5w-30,3.1,200000.0,,euro 2/3
Mitsubishi,4D68,1991-2002,1998.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,22.4,5w-40,5.1,300000.0,170.0,
Mitsubishi,4D65,1983-1995,1795.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,22.2,5w-40,5.6,250000.0,180.0,
Mitsubishi,4G67,1989-1992,1836.0,135.0,159.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.2,5w-30,4.0,350000.0,170.0,euro 2
Toyota,3UR-FE,since 2007,5663.0,375.0,538.0,Benzin,V,8.0,Alüminyum,Hayır (Atmosferik),10.2,5w-30,8.6,600000.0,220.0,euro 3/4
Toyota,V35A-FTS,since 2017,3444.0,385.0,600.0,Benzin,V,6.0,Alüminyum,Evet,10.5,0w-20,7.3,300000.0,182.0,euro 5
Toyota,2WZ-TV,2005-2007,1399.0,54.0,130.0,Dizel,Sıra (Inline),4.0,Alüminyum,Evet,17.9,5w-30,3.75,280000.0,,euro 3
Toyota,1PZ,1990-1993,3469.0,115.0,230.0,Dizel,Sıra (Inline),5.0,Dökme Demir,Hayır (Atmosferik),22.7,10w-30,9.0,500000.0,280.0,euro 1
Toyota,2L,1982-2004,2446.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,,5w-40,,260000.0,,
Toyota,3L,1988-2015,2779.0,84.5,188.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),22.2,5w-40,6.1,400000.0,230.0,euro 1/2
Toyota,5L / 5L-E,since 1994,2986.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),22.2,5w-40,,450000.0,240.0,
Toyota,2KD-FTV,since 2001,2494.0,131.0,334.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,17.4,5w-30,6.9,300000.0,250.0,euro 2/3/4
Toyota,1GD-FTV,since 2015,2755.0,177.0,435.0,Dizel,Sıra (Inline),4.0,Dökme Demir,Evet,15.6,0w-30,7.5,250000.0,300.0,euro 4/5/6
Toyota,2C,1983-2001,1974.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,23.0,5w-40,,250000.0,,
Toyota,2VZ-FE,1988-1991,2507.0,159.0,216.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),9.0,5w-30,3.9,250000.0,195.0,euro 1/2
Toyota,4VZ-FE,1991-1996,2496.0,173.0,224.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),9.6,5w-30,4.0,250000.0,195.0,euro 1/2
Toyota,3VZ-E,1988-1995,2958.0,147.5,245.0,Benzin,V,6.0,Dökme Demir,Hayır (Atmosferik),9.0,5w-30,4.3,250000.0,190.0,euro 1/2
Toyota,1Y,1982-1991,1626.0,84.0,135.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),8.8,5w-30,3.5,250000.0,140.0,euro 0
Toyota,3S-FC,1986-1992,1998.0,111.0,166.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.8,5w-30,3.9,300000.0,145.0,euro 0
Toyota,3S-FSE,1996-2003,1998.0,145.0,196.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,11.0,"5w-30, 5w-40",3.9,300000.0,150.0,euro 3
Toyota,3S-GE,1984-2005,1998.0,,,,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),,"5w-30, 5w-40",,500000.0,155.0,
Toyota,3S-GTE,1986-2007,1998.0,,,,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,,"5w-30, 5w-40",,300000.0,180.0,
Toyota,1SZ-FE,1999-2005,997.0,69.0,95.0,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),10.0,5w-30,3.2,200000.0,91.0,euro 3/4
Toyota,3E,1986-1994,1456.0,83.5,119.5,Benzin,Sıra (Inline),4.0,Dökme Demir,Hayır (Atmosferik),9.3,5w-30,3.2,230000.0,110.0,euro 0
Toyota,1NZ-FXE,since 1997,1497.0,73.5,112.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),13.0,5w-30,3.7,250000.0,144.0,euro 4/5
Toyota,1KR-FE,since 2004,996.0,69.5,92.0,Benzin,Sıra (Inline),3.0,Alüminyum,Hayır (Atmosferik),10.5,5w-20,3.1,200000.0,75.0,euro 4/5
Toyota,2NR-FKE,since 2015,1496.0,109.0,136.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),13.5,0w-20,3.4,200000.0,97.0,euro 5
Toyota,2AZ-FSE,2003-2009,2362.0,163.0,230.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),11.0,5w-30,3.8,250000.0,137.0,euro 4/5
Toyota,1NR-FE,since 2008,1329.0,98.0,125.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,5w-20,3.4,200000.0,99.0,euro 3/4/5
Toyota,M20A-FKS,since 2018,1986.0,174.0,205.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),13.0,0w-20,4.3,250000.0,98.1,euro 6
Toyota,3ZR-FAE,since 2008,1987.0,153.0,195.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.0,5w-20,4.2,250000.0,126.0,euro 4/5
Toyota,1C,1982-1992,1839.0,,,Dizel,Sıra (Inline),4.0,Dökme Demir,Bilinmiyor,23.0,5w-40,3.8,230000.0,,euro 0
Toyota,1ZR-FAE,since 2009,1598.0,130.0,159.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.7,5w-20,4.2,250000.0,123.0,euro 4/5
Toyota,2ZR-FAE,since 2007,1798.0,145.0,172.5,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),10.5,5w-20,4.2,250000.0,124.0,euro 4/5
Toyota,2ZR-FXE,since 2009,1798.0,97.0,142.0,Benzin,Sıra (Inline),4.0,Alüminyum,Hayır (Atmosferik),13.0,5w-20,4.2,300000.0,133.0,euro 5/6
